chrom	start	end	gene	feature_type
chr7	50391729	50391863	IKZF1	Exon/CDS
chr7	50391863	50399918	IKZF1	Intron
chr7	50399918	50400627	IKZF1	Exon/CDS
chr7	50400627	50405101	IKZF1	Flanking Down
chr11	31781961	32490442	ISCA-37401_WAGR_region	Gene Body
chr5	157141933	157180978	ITK	Flanking Up
chr5	157180978	157181115	ITK	Exon/CDS
chr5	157181115	157208889	ITK	Intron
chr5	157208889	157208993	ITK	Exon/CDS
chr5	157208993	157211287	ITK	Intron
chr5	157211287	157211368	ITK	Exon/CDS
chr5	157211368	157214191	ITK	Intron
chr5	157214191	157214319	ITK	Exon/CDS
chr5	157214319	157217867	ITK	Intron
chr5	157217867	157217907	ITK	Exon/CDS
chr5	157217907	157222863	ITK	Intron
chr5	157222863	157223014	ITK	Exon/CDS
chr5	157223014	157228296	ITK	Intron
chr5	157228296	157228361	ITK	Exon/CDS
chr5	157228361	157232340	ITK	Intron
chr5	157232340	157232394	ITK	Exon/CDS
chr5	157232394	157238109	ITK	Intron
chr5	157238109	157238191	ITK	Exon/CDS
chr5	157238191	157240062	ITK	Intron
chr5	157240062	157240195	ITK	Exon/CDS
chr5	157240195	157241646	ITK	Intron
chr5	157241646	157241720	ITK	Exon/CDS
chr5	157241720	157243623	ITK	Intron
chr5	157243623	157243794	ITK	Exon/CDS
chr5	157243794	157244262	ITK	Intron
chr5	157244262	157244478	ITK	Exon/CDS
chr5	157244478	157245726	ITK	Intron
chr5	157245726	157245790	ITK	Exon/CDS
chr5	157245790	157245881	ITK	Intron
chr5	157245881	157245999	ITK	Exon/CDS
chr5	157245999	157248850	ITK	Intron
chr5	157248850	157249007	ITK	Exon/CDS
chr5	157249007	157252607	ITK	Intron
chr5	157252607	157252678	ITK	Exon/CDS
chr5	157252678	157255185	ITK	Flanking Down
chr11	2443654	2445099	KCNQ1	Flanking Up
chr11	2445099	2445484	KCNQ1	Exon/CDS
chr11	2445484	2527928	KCNQ1	Intron
chr11	2527928	2528018	KCNQ1	Exon/CDS
chr11	2528018	2570628	KCNQ1	Intron
chr11	2570628	2570754	KCNQ1	Exon/CDS
chr11	2570754	2571325	KCNQ1	Intron
chr11	2571325	2571403	KCNQ1	Exon/CDS
chr11	2571403	2572013	KCNQ1	Intron
chr11	2572013	2572109	KCNQ1	Exon/CDS
chr11	2572109	2572846	KCNQ1	Intron
chr11	2572846	2572986	KCNQ1	Exon/CDS
chr11	2572986	2583435	KCNQ1	Intron
chr11	2583435	2583545	KCNQ1	Exon/CDS
chr11	2583545	2585212	KCNQ1	Intron
chr11	2585212	2585307	KCNQ1	Exon/CDS
chr11	2585307	2587570	KCNQ1	Intron
chr11	2587570	2587692	KCNQ1	Exon/CDS
chr11	2587692	2588713	KCNQ1	Intron
chr11	2588713	2588854	KCNQ1	Exon/CDS
chr11	2588854	2661961	KCNQ1	Intron
chr11	2661961	2662081	KCNQ1	Exon/CDS
chr11	2662081	2768844	KCNQ1	Intron
chr11	2768844	2768919	KCNQ1	Exon/CDS
chr11	2768919	2775960	KCNQ1	Intron
chr11	2775960	2776054	KCNQ1	Exon/CDS
chr11	2776054	2776986	KCNQ1	Intron
chr11	2776986	2777032	KCNQ1	Exon/CDS
chr11	2777032	2777976	KCNQ1	Intron
chr11	2777976	2778037	KCNQ1	Exon/CDS
chr11	2778037	2847767	KCNQ1	Intron
chr11	2847767	2848003	KCNQ1	Exon/CDS
chr11	2848003	2849105	KCNQ1	Flanking Down
chr11	2597308	2701003	KCNQ1OT1	Gene Body
chr1	10209570	10232329	KIF1B	Flanking Up
chr1	10232329	10232434	KIF1B	Exon/CDS
chr1	10232434	10256247	KIF1B	Intron
chr1	10256247	10256323	KIF1B	Exon/CDS
chr1	10256323	10258493	KIF1B	Intron
chr1	10258493	10258672	KIF1B	Exon/CDS
chr1	10258672	10261905	KIF1B	Intron
chr1	10261905	10261970	KIF1B	Exon/CDS
chr1	10261970	10267380	KIF1B	Intron
chr1	10267380	10267558	KIF1B	Exon/CDS
chr1	10267558	10268152	KIF1B	Intron
chr1	10268152	10268263	KIF1B	Exon/CDS
chr1	10268263	10271502	KIF1B	Intron
chr1	10271502	10271579	KIF1B	Exon/CDS
chr1	10271579	10272241	KIF1B	Intron
chr1	10272241	10272306	KIF1B	Exon/CDS
chr1	10272306	10273014	KIF1B	Intron
chr1	10273014	10273031	KIF1B	Exon/CDS
chr1	10273031	10275428	KIF1B	Intron
chr1	10275428	10275503	KIF1B	Exon/CDS
chr1	10275503	10276321	KIF1B	Intron
chr1	10276321	10276399	KIF1B	Exon/CDS
chr1	10276399	10277986	KIF1B	Intron
chr1	10277986	10278128	KIF1B	Exon/CDS
chr1	10278128	10279097	KIF1B	Intron
chr1	10279097	10279138	KIF1B	Exon/CDS
chr1	10279138	10282322	KIF1B	Intron
chr1	10282322	10282533	KIF1B	Exon/CDS
chr1	10282533	10291082	KIF1B	Intron
chr1	10291082	10291161	KIF1B	Exon/CDS
chr1	10291161	10292047	KIF1B	Intron
chr1	10292047	10292122	KIF1B	Exon/CDS
chr1	10292122	10295086	KIF1B	Intron
chr1	10295086	10295165	KIF1B	Exon/CDS
chr1	10295165	10295660	KIF1B	Intron
chr1	10295660	10295766	KIF1B	Exon/CDS
chr1	10295766	10296582	KIF1B	Intron
chr1	10296582	10296665	KIF1B	Exon/CDS
chr1	10296665	10296897	KIF1B	Intron
chr1	10296897	10297077	KIF1B	Exon/CDS
chr1	10297077	10297174	KIF1B	Intron
chr1	10297174	10297246	KIF1B	Exon/CDS
chr1	10297246	10320043	KIF1B	Intron
chr1	10320043	10320136	KIF1B	Exon/CDS
chr1	10320136	10321709	KIF1B	Intron
chr1	10321709	10321857	KIF1B	Exon/CDS
chr1	10321857	10323884	KIF1B	Intron
chr1	10323884	10324062	KIF1B	Exon/CDS
chr1	10324062	10324758	KIF1B	Intron
chr1	10324758	10324895	KIF1B	Exon/CDS
chr1	10324895	10326111	KIF1B	Intron
chr1	10326111	10326359	KIF1B	Exon/CDS
chr1	10326359	10334520	KIF1B	Intron
chr1	10334520	10334638	KIF1B	Exon/CDS
chr1	10334638	10336657	KIF1B	Intron
chr1	10336657	10336742	KIF1B	Exon/CDS
chr1	10336742	10337074	KIF1B	Intron
chr1	10337074	10337203	KIF1B	Exon/CDS
chr1	10337203	10337371	KIF1B	Intron
chr1	10337371	10337533	KIF1B	Exon/CDS
chr1	10337533	10339769	KIF1B	Intron
chr1	10339769	10339859	KIF1B	Exon/CDS
chr1	10339859	10342050	KIF1B	Intron
chr1	10342050	10342168	KIF1B	Exon/CDS
chr1	10342168	10343232	KIF1B	Intron
chr1	10343232	10343287	KIF1B	Exon/CDS
chr1	10343287	10345845	KIF1B	Intron
chr1	10345845	10345953	KIF1B	Exon/CDS
chr1	10345953	10347761	KIF1B	Intron
chr1	10347761	10347827	KIF1B	Exon/CDS
chr1	10347827	10348649	KIF1B	Intron
chr1	10348649	10348733	KIF1B	Exon/CDS
chr1	10348733	10352631	KIF1B	Intron
chr1	10352631	10352736	KIF1B	Exon/CDS
chr1	10352736	10360929	KIF1B	Intron
chr1	10360929	10361043	KIF1B	Exon/CDS
chr1	10361043	10361692	KIF1B	Intron
chr1	10361692	10361825	KIF1B	Exon/CDS
chr1	10361825	10363283	KIF1B	Intron
chr1	10363283	10363344	KIF1B	Exon/CDS
chr1	10363344	10365100	KIF1B	Intron
chr1	10365100	10365245	KIF1B	Exon/CDS
chr1	10365245	10365409	KIF1B	Intron
chr1	10365409	10365648	KIF1B	Exon/CDS
chr1	10365648	10368467	KIF1B	Intron
chr1	10368467	10368538	KIF1B	Exon/CDS
chr1	10368538	10371141	KIF1B	Intron
chr1	10371141	10371262	KIF1B	Exon/CDS
chr1	10371262	10374316	KIF1B	Intron
chr1	10374316	10374465	KIF1B	Exon/CDS
chr1	10374465	10374854	KIF1B	Intron
chr1	10374854	10375046	KIF1B	Exon/CDS
chr1	10375046	10375255	KIF1B	Intron
chr1	10375255	10375373	KIF1B	Exon/CDS
chr1	10375373	10376545	KIF1B	Intron
chr1	10376545	10376587	KIF1B	Exon/CDS
chr1	10376587	10381603	KIF1B	Flanking Down
chr4	54656267	54658015	KIT	Flanking Up
chr4	54658015	54658081	KIT	Exon/CDS
chr4	54658081	54695512	KIT	Intron
chr4	54695512	54695781	KIT	Exon/CDS
chr4	54695781	54698284	KIT	Intron
chr4	54698284	54698565	KIT	Exon/CDS
chr4	54698565	54699630	KIT	Intron
chr4	54699630	54699766	KIT	Exon/CDS
chr4	54699766	54703724	KIT	Intron
chr4	54703724	54703892	KIT	Exon/CDS
chr4	54703892	54707098	KIT	Intron
chr4	54707098	54707287	KIT	Exon/CDS
chr4	54707287	54709424	KIT	Intron
chr4	54709424	54709539	KIT	Exon/CDS
chr4	54709539	54723584	KIT	Intron
chr4	54723584	54723698	KIT	Exon/CDS
chr4	54723698	54725857	KIT	Intron
chr4	54725857	54726050	KIT	Exon/CDS
chr4	54726050	54727218	KIT	Intron
chr4	54727218	54727324	KIT	Exon/CDS
chr4	54727324	54727416	KIT	Intron
chr4	54727416	54727542	KIT	Exon/CDS
chr4	54727542	54727823	KIT	Intron
chr4	54727823	54727927	KIT	Exon/CDS
chr4	54727927	54728011	KIT	Intron
chr4	54728011	54728121	KIT	Exon/CDS
chr4	54728121	54729335	KIT	Intron
chr4	54729335	54729485	KIT	Exon/CDS
chr4	54729485	54731328	KIT	Intron
chr4	54731328	54731419	KIT	Exon/CDS
chr4	54731419	54731871	KIT	Intron
chr4	54731871	54731998	KIT	Exon/CDS
chr4	54731998	54733070	KIT	Intron
chr4	54733070	54733192	KIT	Exon/CDS
chr4	54733192	54736498	KIT	Intron
chr4	54736498	54736609	KIT	Exon/CDS
chr4	54736609	54736721	KIT	Intron
chr4	54736721	54736820	KIT	Exon/CDS
chr4	54736820	54737175	KIT	Intron
chr4	54737175	54737280	KIT	Exon/CDS
chr4	54737280	54738429	KIT	Intron
chr4	54738429	54738557	KIT	Exon/CDS
chr4	54738557	54740783	KIT	Flanking Down
chr10	87859158	87861951	KLLN	Flanking Up
chr10	87861951	87862487	KLLN	Exon/CDS
chr10	87862487	87864533	KLLN	Flanking Down
chr12	25205246	25209795	KRAS	Flanking Up
chr12	25209795	25209911	KRAS	Exon/CDS
chr12	25209911	25225614	KRAS	Intron
chr12	25225614	25225773	KRAS	Exon/CDS
chr12	25225773	25227234	KRAS	Intron
chr12	25227234	25227412	KRAS	Exon/CDS
chr12	25227412	25245274	KRAS	Intron
chr12	25245274	25245384	KRAS	Exon/CDS
chr12	25245384	25251936	KRAS	Flanking Down
chr20	43488442	43513504	L3MBTL1	Flanking Up
chr20	43513504	43513639	L3MBTL1	Exon/CDS
chr20	43513639	43513838	L3MBTL1	Intron
chr20	43513838	43514061	L3MBTL1	Exon/CDS
chr20	43514061	43514635	L3MBTL1	Intron
chr20	43514635	43514776	L3MBTL1	Exon/CDS
chr20	43514776	43515009	L3MBTL1	Intron
chr20	43515009	43515159	L3MBTL1	Exon/CDS
chr20	43515159	43515292	L3MBTL1	Intron
chr20	43515292	43515415	L3MBTL1	Exon/CDS
chr20	43515415	43516093	L3MBTL1	Intron
chr20	43516093	43516177	L3MBTL1	Exon/CDS
chr20	43516177	43528657	L3MBTL1	Intron
chr20	43528657	43528745	L3MBTL1	Exon/CDS
chr20	43528745	43529264	L3MBTL1	Intron
chr20	43529264	43529368	L3MBTL1	Exon/CDS
chr20	43529368	43530284	L3MBTL1	Intron
chr20	43530284	43530419	L3MBTL1	Exon/CDS
chr20	43530419	43530798	L3MBTL1	Intron
chr20	43530798	43530889	L3MBTL1	Exon/CDS
chr20	43530889	43532773	L3MBTL1	Intron
chr20	43532773	43532924	L3MBTL1	Exon/CDS
chr20	43532924	43533342	L3MBTL1	Intron
chr20	43533342	43533418	L3MBTL1	Exon/CDS
chr20	43533418	43534008	L3MBTL1	Intron
chr20	43534008	43534093	L3MBTL1	Exon/CDS
chr20	43534093	43534284	L3MBTL1	Intron
chr20	43534284	43534394	L3MBTL1	Exon/CDS
chr20	43534394	43534828	L3MBTL1	Intron
chr20	43534828	43534942	L3MBTL1	Exon/CDS
chr20	43534942	43535837	L3MBTL1	Intron
chr20	43535837	43535936	L3MBTL1	Exon/CDS
chr20	43535936	43536097	L3MBTL1	Intron
chr20	43536097	43536294	L3MBTL1	Exon/CDS
chr20	43536294	43536409	L3MBTL1	Intron
chr20	43536409	43536458	L3MBTL1	Exon/CDS
chr20	43536458	43540151	L3MBTL1	Intron
chr20	43540151	43540308	L3MBTL1	Exon/CDS
chr20	43540308	43540753	L3MBTL1	Intron
chr20	43540753	43540815	L3MBTL1	Exon/CDS
chr20	43540815	43540934	L3MBTL1	Intron
chr20	43540934	43541128	L3MBTL1	Exon/CDS
chr20	43541128	43550954	L3MBTL1	Flanking Down
chr13	108207439	108208533	LIG4	Flanking Up
chr13	108208533	108211268	LIG4	Exon/CDS
chr13	108211268	108219368	LIG4	Flanking Down
chr22	20981269	20982372	LZTR1	Flanking Up
chr22	20982372	20982571	LZTR1	Exon/CDS
chr22	20982571	20983027	LZTR1	Intron
chr22	20983027	20983089	LZTR1	Exon/CDS
chr22	20983089	20985841	LZTR1	Intron
chr22	20985841	20985897	LZTR1	Exon/CDS
chr22	20985897	20987504	LZTR1	Intron
chr22	20987504	20987583	LZTR1	Exon/CDS
chr22	20987583	20988010	LZTR1	Intron
chr22	20988010	20988118	LZTR1	Exon/CDS
chr22	20988118	20988789	LZTR1	Intron
chr22	20988789	20988872	LZTR1	Exon/CDS
chr22	20988872	20989625	LZTR1	Intron
chr22	20989625	20989682	LZTR1	Exon/CDS
chr22	20989682	20990386	LZTR1	Intron
chr22	20990386	20990525	LZTR1	Exon/CDS
chr22	20990525	20991628	LZTR1	Intron
chr22	20991628	20991829	LZTR1	Exon/CDS
chr22	20991829	20992214	LZTR1	Intron
chr22	20992214	20992369	LZTR1	Exon/CDS
chr22	20992369	20992794	LZTR1	Intron
chr22	20992794	20992904	LZTR1	Exon/CDS
chr22	20992904	20993662	LZTR1	Intron
chr22	20993662	20993754	LZTR1	Exon/CDS
chr22	20993754	20993924	LZTR1	Intron
chr22	20993924	20994019	LZTR1	Exon/CDS
chr22	20994019	20994104	LZTR1	Intron
chr22	20994104	20994269	LZTR1	Exon/CDS
chr22	20994269	20994558	LZTR1	Intron
chr22	20994558	20994727	LZTR1	Exon/CDS
chr22	20994727	20994870	LZTR1	Intron
chr22	20994870	20995026	LZTR1	Exon/CDS
chr22	20995026	20995746	LZTR1	Intron
chr22	20995746	20995872	LZTR1	Exon/CDS
chr22	20995872	20995963	LZTR1	Intron
chr22	20995963	20996112	LZTR1	Exon/CDS
chr22	20996112	20996696	LZTR1	Intron
chr22	20996696	20996801	LZTR1	Exon/CDS
chr22	20996801	20996886	LZTR1	Intron
chr22	20996886	20996966	LZTR1	Exon/CDS
chr22	20996966	20997232	LZTR1	Intron
chr22	20997232	20997348	LZTR1	Exon/CDS
chr22	20997348	20999032	LZTR1	Flanking Down
chr1	11658918	11674775	MAD2L2	Flanking Up
chr1	11674775	11674816	MAD2L2	Exon/CDS
chr1	11674816	11675082	MAD2L2	Intron
chr1	11675082	11675174	MAD2L2	Exon/CDS
chr1	11675174	11675658	MAD2L2	Intron
chr1	11675658	11675731	MAD2L2	Exon/CDS
chr1	11675731	11676046	MAD2L2	Intron
chr1	11676046	11676140	MAD2L2	Exon/CDS
chr1	11676140	11676848	MAD2L2	Intron
chr1	11676848	11676948	MAD2L2	Exon/CDS
chr1	11676948	11677543	MAD2L2	Intron
chr1	11677543	11677614	MAD2L2	Exon/CDS
chr1	11677614	11680353	MAD2L2	Intron
chr1	11680353	11680471	MAD2L2	Exon/CDS
chr1	11680471	11680562	MAD2L2	Intron
chr1	11680562	11680601	MAD2L2	Exon/CDS
chr1	11680601	11692811	MAD2L2	Flanking Down
chr15	66385837	66387348	MAP2K1	Flanking Up
chr15	66387348	66387427	MAP2K1	Exon/CDS
chr15	66387427	66435027	MAP2K1	Intron
chr15	66435027	66435237	MAP2K1	Exon/CDS
chr15	66435237	66436746	MAP2K1	Intron
chr15	66436746	66436892	MAP2K1	Exon/CDS
chr15	66436892	66443280	MAP2K1	Intron
chr15	66443280	66443357	MAP2K1	Exon/CDS
chr15	66443357	66444656	MAP2K1	Intron
chr15	66444656	66444707	MAP2K1	Exon/CDS
chr15	66444707	66481755	MAP2K1	Intron
chr15	66481755	66481879	MAP2K1	Exon/CDS
chr15	66481879	66484990	MAP2K1	Intron
chr15	66484990	66485191	MAP2K1	Exon/CDS
chr15	66485191	66487228	MAP2K1	Intron
chr15	66487228	66487292	MAP2K1	Exon/CDS
chr15	66487292	66489215	MAP2K1	Intron
chr15	66489215	66489276	MAP2K1	Exon/CDS
chr15	66489276	66489718	MAP2K1	Intron
chr15	66489718	66489763	MAP2K1	Exon/CDS
chr15	66489763	66490502	MAP2K1	Intron
chr15	66490502	66490615	MAP2K1	Exon/CDS
chr15	66490615	66491656	MAP2K1	Flanking Down
chr19	4090321	4090598	MAP2K2	Flanking Up
chr19	4090598	4090708	MAP2K2	Exon/CDS
chr19	4090708	4094453	MAP2K2	Intron
chr19	4094453	4094498	MAP2K2	Exon/CDS
chr19	4094498	4095388	MAP2K2	Intron
chr19	4095388	4095449	MAP2K2	Exon/CDS
chr19	4095449	4097279	MAP2K2	Intron
chr19	4097279	4097343	MAP2K2	Exon/CDS
chr19	4097343	4099201	MAP2K2	Intron
chr19	4099201	4099414	MAP2K2	Exon/CDS
chr19	4099414	4101019	MAP2K2	Intron
chr19	4101019	4101143	MAP2K2	Exon/CDS
chr19	4101143	4101229	MAP2K2	Intron
chr19	4101229	4101280	MAP2K2	Exon/CDS
chr19	4101280	4102376	MAP2K2	Intron
chr19	4102376	4102453	MAP2K2	Exon/CDS
chr19	4102453	4110509	MAP2K2	Intron
chr19	4110509	4110655	MAP2K2	Exon/CDS
chr19	4110655	4117419	MAP2K2	Intron
chr19	4117419	4117629	MAP2K2	Exon/CDS
chr19	4117629	4123784	MAP2K2	Intron
chr19	4123784	4123875	MAP2K2	Exon/CDS
chr19	4123875	4125122	MAP2K2	Flanking Down
chr14	65006174	65076476	MAX	Flanking Up
chr14	65076476	65076663	MAX	Exon/CDS
chr14	65076663	65077913	MAX	Intron
chr14	65077913	65078036	MAX	Exon/CDS
chr14	65078036	65093708	MAX	Intron
chr14	65093708	65093815	MAX	Exon/CDS
chr14	65093815	65101546	MAX	Intron
chr14	65101546	65101572	MAX	Exon/CDS
chr14	65101572	65102304	MAX	Intron
chr14	65102304	65102339	MAX	Exon/CDS
chr14	65102339	65103695	MAX	Flanking Down
chr3	129430947	129431501	MBD4	Flanking Up
chr3	129431501	129431578	MBD4	Exon/CDS
chr3	129431578	129432503	MBD4	Intron
chr3	129432503	129432606	MBD4	Exon/CDS
chr3	129432606	129433098	MBD4	Intron
chr3	129433098	129433247	MBD4	Exon/CDS
chr3	129433247	129433850	MBD4	Intron
chr3	129433850	129433984	MBD4	Exon/CDS
chr3	129433984	129434062	MBD4	Intron
chr3	129434062	129434136	MBD4	Exon/CDS
chr3	129434136	129436461	MBD4	Intron
chr3	129436461	129437308	MBD4	Exon/CDS
chr3	129437308	129437720	MBD4	Intron
chr3	129437720	129437950	MBD4	Exon/CDS
chr3	129437950	129439730	MBD4	Intron
chr3	129439730	129439833	MBD4	Exon/CDS
chr3	129439833	129441179	MBD4	Flanking Down
chr16	89911119	89919259	MC1R	Flanking Up
chr16	89919259	89920212	MC1R	Exon/CDS
chr16	89920212	89920973	MC1R	Flanking Down
chr3	169083499	169084909	MECOM	Flanking Up
chr3	169084909	169085043	MECOM	Exon/CDS
chr3	169085043	169089000	MECOM	Intron
chr3	169089000	169089183	MECOM	Exon/CDS
chr3	169089183	169090000	MECOM	Intron
chr3	169090000	169090236	MECOM	Exon/CDS
chr3	169090236	169092958	MECOM	Intron
chr3	169092958	169093102	MECOM	Exon/CDS
chr3	169093102	169095076	MECOM	Intron
chr3	169095076	169095245	MECOM	Exon/CDS
chr3	169095245	169100885	MECOM	Intron
chr3	169100885	169100962	MECOM	Exon/CDS
chr3	169100962	169102060	MECOM	Intron
chr3	169102060	169102226	MECOM	Exon/CDS
chr3	169102226	169107926	MECOM	Intron
chr3	169107926	169107952	MECOM	Exon/CDS
chr3	169107952	169112787	MECOM	Intron
chr3	169112787	169112874	MECOM	Exon/CDS
chr3	169112874	169115383	MECOM	Intron
chr3	169115383	169116739	MECOM	Exon/CDS
chr3	169116739	169121056	MECOM	Intron
chr3	169121056	169121209	MECOM	Exon/CDS
chr3	169121209	169122580	MECOM	Intron
chr3	169122580	169122727	MECOM	Exon/CDS
chr3	169122727	169127844	MECOM	Intron
chr3	169127844	169128060	MECOM	Exon/CDS
chr3	169128060	169131429	MECOM	Intron
chr3	169131429	169131531	MECOM	Exon/CDS
chr3	169131531	169143698	MECOM	Intron
chr3	169143698	169143832	MECOM	Exon/CDS
chr3	169143832	169381187	MECOM	Intron
chr3	169381187	169381524	MECOM	Exon/CDS
chr3	169381524	169663336	MECOM	Intron
chr3	169663336	169663372	MECOM	Exon/CDS
chr3	169663372	169664775	MECOM	Flanking Down
chr11	64803510	64804334	MEN1	Flanking Up
chr11	64804334	64804816	MEN1	Exon/CDS
chr11	64804816	64805034	MEN1	Intron
chr11	64805034	64805198	MEN1	Exon/CDS
chr11	64805198	64805635	MEN1	Intron
chr11	64805635	64805770	MEN1	Exon/CDS
chr11	64805770	64806232	MEN1	Intron
chr11	64806232	64806368	MEN1	Exon/CDS
chr11	64806368	64807011	MEN1	Intron
chr11	64807011	64807098	MEN1	Exon/CDS
chr11	64807098	64807179	MEN1	Intron
chr11	64807179	64807219	MEN1	Exon/CDS
chr11	64807219	64807552	MEN1	Intron
chr11	64807552	64807680	MEN1	Exon/CDS
chr11	64807680	64807891	MEN1	Intron
chr11	64807891	64808099	MEN1	Exon/CDS
chr11	64808099	64809665	MEN1	Intron
chr11	64809665	64810109	MEN1	Exon/CDS
chr11	64810109	64812294	MEN1	Flanking Down
chr7	130485171	130492314	MEST	Flanking Up
chr7	130492314	130492339	MEST	Exon/CDS
chr7	130492339	130495368	MEST	Intron
chr7	130495368	130495522	MEST	Exon/CDS
chr7	130495522	130497156	MEST	Intron
chr7	130497156	130497235	MEST	Exon/CDS
chr7	130497235	130497936	MEST	Intron
chr7	130497936	130498013	MEST	Exon/CDS
chr7	130498013	130498139	MEST	Intron
chr7	130498139	130498275	MEST	Exon/CDS
chr7	130498275	130498419	MEST	Intron
chr7	130498419	130498477	MEST	Exon/CDS
chr7	130498477	130499875	MEST	Intron
chr7	130499875	130499915	MEST	Exon/CDS
chr7	130499915	130500462	MEST	Intron
chr7	130500462	130500532	MEST	Exon/CDS
chr7	130500532	130500789	MEST	Intron
chr7	130500789	130500890	MEST	Exon/CDS
chr7	130500890	130502644	MEST	Intron
chr7	130502644	130502720	MEST	Exon/CDS
chr7	130502720	130503933	MEST	Intron
chr7	130503933	130503996	MEST	Exon/CDS
chr7	130503996	130504939	MEST	Intron
chr7	130504939	130505056	MEST	Exon/CDS
chr7	130505056	130506465	MEST	Flanking Down
chr7	116671196	116699085	MET	Flanking Up
chr7	116699085	116700284	MET	Exon/CDS
chr7	116700284	116731668	MET	Intron
chr7	116731668	116731859	MET	Exon/CDS
chr7	116731859	116739950	MET	Intron
chr7	116739950	116740084	MET	Exon/CDS
chr7	116740084	116740852	MET	Intron
chr7	116740852	116741025	MET	Exon/CDS
chr7	116741025	116755355	MET	Intron
chr7	116755355	116755515	MET	Exon/CDS
chr7	116755515	116757437	MET	Intron
chr7	116757437	116757539	MET	Exon/CDS
chr7	116757539	116757638	MET	Intron
chr7	116757638	116757774	MET	Exon/CDS
chr7	116757774	116758459	MET	Intron
chr7	116758459	116758620	MET	Exon/CDS
chr7	116758620	116759391	MET	Intron
chr7	116759391	116759490	MET	Exon/CDS
chr7	116759490	116763050	MET	Intron
chr7	116763050	116763268	MET	Exon/CDS
chr7	116763268	116769645	MET	Intron
chr7	116769645	116769791	MET	Exon/CDS
chr7	116769791	116771498	MET	Intron
chr7	116771498	116771654	MET	Exon/CDS
chr7	116771654	116771849	MET	Intron
chr7	116771849	116771989	MET	Exon/CDS
chr7	116771989	116774881	MET	Intron
chr7	116774881	116775111	MET	Exon/CDS
chr7	116775111	116777389	MET	Intron
chr7	116777389	116777469	MET	Exon/CDS
chr7	116777469	116778776	MET	Intron
chr7	116778776	116778957	MET	Exon/CDS
chr7	116778957	116781988	MET	Intron
chr7	116781988	116782097	MET	Exon/CDS
chr7	116782097	116783304	MET	Intron
chr7	116783304	116783469	MET	Exon/CDS
chr7	116783469	116795655	MET	Intron
chr7	116795655	116795791	MET	Exon/CDS
chr7	116795791	116795887	MET	Intron
chr7	116795887	116796124	MET	Exon/CDS
chr7	116796124	116798377	MET	Flanking Down
chr3	69738456	69739598	MITF	Flanking Up
chr3	69739598	69739701	MITF	Exon/CDS
chr3	69739701	69879134	MITF	Intron
chr3	69879134	69879383	MITF	Exon/CDS
chr3	69879383	69937822	MITF	Intron
chr3	69937822	69938049	MITF	Exon/CDS
chr3	69938049	69939098	MITF	Intron
chr3	69939098	69939181	MITF	Exon/CDS
chr3	69939181	69941236	MITF	Intron
chr3	69941236	69941331	MITF	Exon/CDS
chr3	69941331	69949051	MITF	Intron
chr3	69949051	69949168	MITF	Exon/CDS
chr3	69949168	69951812	MITF	Intron
chr3	69951812	69951886	MITF	Exon/CDS
chr3	69951886	69956455	MITF	Intron
chr3	69956455	69956530	MITF	Exon/CDS
chr3	69956530	69959273	MITF	Intron
chr3	69959273	69959420	MITF	Exon/CDS
chr3	69959420	69964847	MITF	Intron
chr3	69964847	69965248	MITF	Exon/CDS
chr3	69965248	69968336	MITF	Flanking Down
chr3	36987300	36993548	MLH1	Flanking Up
chr3	36993548	36993663	MLH1	Exon/CDS
chr3	36993663	36996619	MLH1	Intron
chr3	36996619	36996709	MLH1	Exon/CDS
chr3	36996709	37000955	MLH1	Intron
chr3	37000955	37001053	MLH1	Exon/CDS
chr3	37001053	37004401	MLH1	Intron
chr3	37004401	37004474	MLH1	Exon/CDS
chr3	37004474	37006991	MLH1	Intron
chr3	37006991	37007063	MLH1	Exon/CDS
chr3	37007063	37008814	MLH1	Intron
chr3	37008814	37008905	MLH1	Exon/CDS
chr3	37008905	37011820	MLH1	Intron
chr3	37011820	37011862	MLH1	Exon/CDS
chr3	37011862	37012011	MLH1	Intron
chr3	37012011	37012099	MLH1	Exon/CDS
chr3	37012099	37014432	MLH1	Intron
chr3	37014432	37014544	MLH1	Exon/CDS
chr3	37014544	37017506	MLH1	Intron
chr3	37017506	37017599	MLH1	Exon/CDS
chr3	37017599	37020310	MLH1	Intron
chr3	37020310	37020463	MLH1	Exon/CDS
chr3	37020463	37025637	MLH1	Intron
chr3	37025637	37026007	MLH1	Exon/CDS
chr3	37026007	37028784	MLH1	Intron
chr3	37028784	37028932	MLH1	Exon/CDS
chr3	37028932	37040186	MLH1	Intron
chr3	37040186	37040294	MLH1	Exon/CDS
chr3	37040294	37042268	MLH1	Intron
chr3	37042268	37042331	MLH1	Exon/CDS
chr3	37042331	37047519	MLH1	Intron
chr3	37047519	37047683	MLH1	Exon/CDS
chr3	37047683	37048517	MLH1	Intron
chr3	37048517	37048609	MLH1	Exon/CDS
chr3	37048609	37048904	MLH1	Intron
chr3	37048904	37049017	MLH1	Exon/CDS
chr3	37049017	37050486	MLH1	Intron
chr3	37050486	37050653	MLH1	Exon/CDS
chr3	37050653	37051896	MLH1	Flanking Down
chr14	75013769	75017082	MLH3	Flanking Up
chr14	75017082	75017201	MLH3	Exon/CDS
chr14	75017201	75018829	MLH3	Intron
